global_position	campaign_seed	cell_id	cell_order_index	run_id	event_id	mission_state_id	contact_condition_id	evidence_condition_id	requested_policy_id	effective_policy_id	p6_to_p5_delegation	P1_block	P2_block	P3_block	P4_block	pareto_group	M01_unauthorized_effect_completed	M02_mission_objective_completion_ratio	M03_safety_invariant_violation_count	M04_containment_event	M04_containment_analysis_time_s	M05_verified_recovery_event	M05_verified_recovery_analysis_time_s	M06_legitimate_commands_rejected	M06_legitimate_commands_attempted	M06_legitimate_command_rejection_rate	M07_ground_spacecraft_state_divergence_s	M08_available_current_count	M08_applicable_evidence_count	M08_evidence_completeness_ratio	terminal_state
613	10026	A07	13	20260828T233741Z-wp9-r069-p0613-s10026-a07-17855fa774b84d899ea33d515847c375	E1	M2	C0	T0	P2	P2	false	false	false	false	true	G02	true	0.5	0	1	6.19812226	0	30.0	0	1	0.0	7.5965889749999995	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
614	10026	A20	14	20260828T234400Z-wp9-r069-p0614-s10026-a20-b9c7cb1d355741f881a48f79650af2b4	E2	M0	C0	T0	P1	P1	false	false	false	false	false	G08	false	1.0	0	1	1.934156539	0	30.0	0	1	0.0	0.0	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
615	10026	A02	15	20260828T234916Z-wp9-r069-p0615-s10026-a02-8f0bed72a3ed4d338f9b2363345d60e0	E1	M0	C0	T0	P7	P1	false	true	false	false	false	G01	true	0.5	0	1	5.106525534999999	0	30.0	0	1	0.0	6.153681723	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
616	10026	A13	16	20260828T235538Z-wp9-r069-p0616-s10026-a13-27ee238642864f238c1af701c38ae8a6	E3	M4	C0	T1	P7	P2	false	false	false	true	true	G06	true	0.5	0	0	30.0	0	30.0	0	1	0.0	29.482875206	10	10	1.0	RECOVERY_FAILED
617	10026	A04	17	20260829T000158Z-wp9-r069-p0617-s10026-a04-86e501e9a41a4ee4ba3fae21af43ff3e	E1	M2	C0	T0	P7	P2	false	true	false	false	true	G02	true	0.5	0	1	8.009735376	0	30.0	0	1	0.0	9.102052930000001	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
618	10026	A11	18	20260829T002107Z-wp9-r069-p0618-s10026-a11-8c6644f057404e0895a138b893c1619a	E3	M4	C0	T0	P7	P5	false	false	true	true	true	G05	true	1.0	0	1	0.8257936860000001	1	2.981273599	0	1	0.0	0.6809620140000001	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
619	10026	A10	19	20260829T002551Z-wp9-r069-p0619-s10026-a10-e9c8bbc889f348029b1b6a5d8e1af070	E3	M4	C0	T0	P2	P2	false	false	false	false	true	G05	true	0.5	0	0	30.0	0	30.0	0	1	0.0	29.832255814	10	10	1.0	RECOVERY_FAILED
620	10026	A14	20	20260829T003035Z-wp9-r069-p0620-s10026-a14-bfa819f84cf84d2a9e0cd01d36aeab8a	E3	M4	C0	T0	P5	P5	false	false	false	true	false	G05	true	1.0	0	1	0.9461221900000001	1	3.293954473	0	1	0.0	0.7912941840000001	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
621	10026	A21	21	20260829T003518Z-wp9-r069-p0621-s10026-a21-0541705358ec4e4ba4c1d9bfc23ea848	E2	M0	C0	T0	P7	P1	false	false	false	false	false	G08	false	1.0	0	1	3.108004205	0	30.0	0	1	0.0	0.0	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
622	10026	A24	22	20260829T004118Z-wp9-r069-p0622-s10026-a24-ca42f51c04f640f0aa601497c5ebe61e	E4	M2	C0	T0	P7	P4	false	false	false	false	false	G09	true	0.5	0	0	30.0	0	30.0	1	1	1.0	0.0	2	3	0.6666666666666666	RECOVERY_FAILED
623	10026	A01	23	20260829T004858Z-wp9-r069-p0623-s10026-a01-408ab6316cf846f594983245dad77ca7	E1	M0	C0	T0	P1	P1	false	true	false	false	false	G01	true	0.5	0	1	9.467492557	0	30.0	0	1	0.0	10.948338098	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
624	10026	A08	24	20260829T005603Z-wp9-r069-p0624-s10026-a08-6f158bdb3f99404ba397e8f84b8ff18b	E1	M2	C0	T1	P2	P2	false	false	false	false	true	G04	true	0.5	0	1	3.724590837	0	30.0	0	1	0.0	4.644077735	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
625	10027	A18	1	20260829T010113Z-wp9-r069-p0625-s10027-a18-7ab104b6321e4fa5932f1e891a0632b6	E3	M4	C1	T0	P7	P5	false	false	true	false	false	G07	true	1.0	0	1	1.247126622	1	4.363373705	0	1	0.0	1.061122522	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
626	10027	A13	2	20260829T010534Z-wp9-r069-p0626-s10027-a13-9f7490cf46174b8f9119bc3f8af28604	E3	M4	C0	T1	P7	P2	false	false	false	true	true	G06	true	0.5	0	0	30.0	0	30.0	0	1	0.0	29.808581313	10	10	1.0	RECOVERY_FAILED
627	10027	A16	3	20260829T011836Z-wp9-r069-p0627-retry-s10027-a16-abe4684cc3614d86b53c2a5522f8772c	E3	M4	C0	T0	P6	P6	true	false	true	false	false	G05	true	1.0	0	1	1.256759005	1	3.368730373	0	1	0.0	1.1128763259999999	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
628	10027	A05	4	20260829T012255Z-wp9-r069-p0628-s10027-a05-825b771fe8094936a211895489a1b8a6	E1	M4	C0	T0	P1	P1	false	true	false	false	false	G03	true	0.5	0	1	5.341737322	0	30.0	0	1	0.0	6.634991533	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
629	10027	A15	5	20260829T012813Z-wp9-r069-p0629-s10027-a15-398d4afc6f204b0f9a363142144e581b	E3	M4	C0	T1	P5	P5	false	false	false	true	false	G06	true	1.0	0	1	0.9573408769999999	1	3.215365642	0	1	0.0	0.8065450999999999	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
630	10027	A20	6	20260829T013225Z-wp9-r069-p0630-s10027-a20-c910b440cd424250a46403dc227b45b6	E2	M0	C0	T0	P1	P1	false	false	false	false	false	G08	false	1.0	0	1	2.770028425	0	30.0	0	1	0.0	0.0	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
631	10027	A11	7	20260829T013846Z-wp9-r069-p0631-s10027-a11-0387f06f98be43ae8731b9a80972a3bc	E3	M4	C0	T0	P7	P5	false	false	true	true	true	G05	true	1.0	0	1	2.563690714	1	9.07814007	0	1	0.0	2.1411234739999996	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
632	10027	A23	8	20260829T014506Z-wp9-r069-p0632-s10027-a23-9bf78a3ad30d4f5fb3f4130650d02a43	E4	M2	C0	T0	P4	P4	false	false	false	false	false	G09	true	0.5	0	0	30.0	0	30.0	1	1	1.0	0.0	2	3	0.6666666666666666	RECOVERY_FAILED
633	10027	A03	9	20260829T015320Z-wp9-r069-p0633-s10027-a03-8f0c5aa514674fda920b75c9ad2338fd	E1	M2	C0	T0	P1	P1	false	true	false	false	false	G02	true	0.5	0	1	11.624588194	0	30.0	0	1	0.0	13.472298657	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
634	10027	A24	10	20260829T015944Z-wp9-r069-p0634-s10027-a24-3d3b6910c8394f09bf729b999d13af77	E4	M2	C0	T0	P7	P4	false	false	false	false	false	G09	true	0.5	0	0	30.0	0	30.0	1	1	1.0	0.0	2	3	0.6666666666666666	RECOVERY_FAILED
635	10027	A19	11	20260829T020516Z-wp9-r069-p0635-s10027-a19-0931d6c51c6048abaad44f2ba0afe1df	E2	M0	C0	T0	P0	P0	false	false	false	false	false	G08	true	0.5	0	0	30.0	0	30.0	0	1	0.0	26.812841104999997	5	5	1.0	RECOVERY_FAILED
636	10027	A22	12	20260829T021107Z-wp9-r069-p0636-s10027-a22-f5a1d20d5fbf450bbbb3bfd493aeb65f	E4	M2	C0	T0	P0	P0	false	false	false	false	false	G09	true	0.5	0	0	30.0	0	30.0	0	1	0.0	0.0	2	3	0.6666666666666666	RECOVERY_FAILED
637	10027	A07	13	20260829T021709Z-wp9-r069-p0637-s10027-a07-0ecee63dd2ca4449bdd8fbc5d0c79dbd	E1	M2	C0	T0	P2	P2	false	false	false	false	true	G02	true	0.5	0	1	7.077460913	0	30.0	0	1	0.0	8.309153158	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
638	10027	A01	14	20260829T022253Z-wp9-r069-p0638-s10027-a01-4fc7e8d892ad4eb3aa4f289b5080ccce	E1	M0	C0	T0	P1	P1	false	true	false	false	false	G01	true	0.5	0	1	3.910663283	0	30.0	0	1	0.0	5.100917183	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
639	10027	A02	15	20260829T023005Z-wp9-r069-p0639-s10027-a02-34bf76a62b014da6b146021257c2c730	E1	M0	C0	T0	P7	P1	false	true	false	false	false	G01	true	0.5	0	1	7.157640708	0	30.0	0	1	0.0	8.540255039	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
640	10027	A17	16	20260829T023701Z-wp9-r069-p0640-s10027-a17-031aef388e0a44549c6af93062bba41c	E3	M4	C1	T0	P6	P6	true	false	true	false	false	G07	true	1.0	0	1	11.671133774	1	14.281220337	0	1	0.0	11.458426879	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
641	10027	A21	17	20260829T024148Z-wp9-r069-p0641-s10027-a21-8bdf90b9663841fa8beda5448ae919f7	E2	M0	C0	T0	P7	P1	false	false	false	false	false	G08	false	1.0	0	1	4.445613929	0	30.0	0	1	0.0	0.0	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
642	10027	A12	18	20260829T025041Z-wp9-r069-p0642-s10027-a12-d2198b60a45646058f236fdfd3588389	E3	M4	C0	T1	P2	P2	false	false	false	false	true	G06	true	0.5	0	0	30.0	0	30.0	0	1	0.0	29.57989748	10	10	1.0	RECOVERY_FAILED
643	10027	A14	19	20260829T025707Z-wp9-r069-p0643-s10027-a14-d1ff1c4d25c64e239d0213bcf1f4421f	E3	M4	C0	T0	P5	P5	false	false	false	true	false	G05	true	1.0	0	1	0.835450172	1	2.844750778	0	1	0.0	0.673500211	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
644	10027	A10	20	20260829T030102Z-wp9-r069-p0644-s10027-a10-607e6ff4b6fc40ac89e3e8d0b7cda47d	E3	M4	C0	T0	P2	P2	false	false	false	false	true	G05	true	0.5	0	0	30.0	0	30.0	0	1	0.0	29.7920271	10	10	1.0	RECOVERY_FAILED
645	10027	A09	21	20260829T030556Z-wp9-r069-p0645-s10027-a09-1b62121cdc4a4d249740fa6712d66e6d	E1	M2	C0	T1	P7	P4	false	false	false	false	true	G04	true	0.0	0	1	7.749862858	0	30.0	1	1	1.0	28.663430679	5	5	1.0	CONTAINED_NOT_RECOVERED
646	10027	A06	22	20260829T031218Z-wp9-r069-p0646-s10027-a06-6d15ccbc3e084facbafe5a3655bbe5d0	E1	M4	C0	T0	P7	P2	false	true	false	false	false	G03	true	0.5	0	1	7.249841796	0	30.0	0	1	0.0	9.015918447999999	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
647	10027	A08	23	20260829T031823Z-wp9-r069-p0647-s10027-a08-48d20c5ab3eb4f4eb4c64d6a5cf2c6bf	E1	M2	C0	T1	P2	P2	false	false	false	false	true	G04	true	0.5	0	1	7.678050207	0	30.0	0	1	0.0	9.088043026	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
648	10027	A04	24	20260829T032333Z-wp9-r069-p0648-s10027-a04-bfbc2d2c5eac4ada987136737cab3d91	E1	M2	C0	T0	P7	P2	false	true	false	false	true	G02	true	0.5	0	1	3.961181605	0	30.0	0	1	0.0	4.996420186	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
649	10028	A14	1	20260829T032914Z-wp9-r069-p0649-s10028-a14-2fb62e915add425ebfd7c553010f4e81	E3	M4	C0	T0	P5	P5	false	false	false	true	false	G05	true	1.0	0	1	1.561784908	1	5.304271723	0	1	0.0	1.319606882	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
650	10028	A16	2	20260829T033359Z-wp9-r069-p0650-s10028-a16-a8af6385aca74875aba832528edf1299	E3	M4	C0	T0	P6	P6	true	false	true	false	false	G05	true	1.0	0	1	2.179308497	1	6.129650857	0	1	0.0	1.8768807779999999	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
651	10028	A10	3	20260829T042146Z-wp9-r069-p0651-s10028-a10-87e981aa441d484dac09aa6677276aa8	E3	M4	C0	T0	P2	P2	false	false	false	false	true	G05	true	0.5	0	0	30.0	0	30.0	0	1	0.0	29.855869314	10	10	1.0	RECOVERY_FAILED
652	10028	A12	4	20260829T042601Z-wp9-r069-p0652-s10028-a12-25577552335e454897a21a3608ccc30a	E3	M4	C0	T1	P2	P2	false	false	false	false	true	G06	true	0.5	0	0	30.0	0	30.0	0	1	0.0	29.835246340999998	10	10	1.0	RECOVERY_FAILED
653	10028	A08	5	20260829T043012Z-wp9-r069-p0653-s10028-a08-b452dfa147684ded8743fbf1c3ff55e9	E1	M2	C0	T1	P2	P2	false	false	false	false	true	G04	true	0.5	0	1	4.746517459	0	30.0	0	1	0.0	6.177931757	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
654	10028	A07	6	20260829T043527Z-wp9-r069-p0654-s10028-a07-f5a409d24abd424b93e1dd6cecefa73f	E1	M2	C0	T0	P2	P2	false	false	false	false	true	G02	true	0.5	0	1	4.725033624	0	30.0	0	1	0.0	5.859238702	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
655	10028	A18	7	20260829T044046Z-wp9-r069-p0655-s10028-a18-91ee61a25b1c47f382eb9e9ecb161f59	E3	M4	C1	T0	P7	P5	false	false	true	false	false	G07	true	1.0	0	1	0.902197811	1	3.060422613	0	1	0.0	0.7749616530000001	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
656	10028	A06	8	20260829T044448Z-wp9-r069-p0656-s10028-a06-108d4429416348c5b4d9098bb1e07724	E1	M4	C0	T0	P7	P2	false	true	false	false	false	G03	true	0.5	0	1	4.0051786289999995	0	30.0	0	1	0.0	4.959474645999999	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
657	10028	A23	9	20260829T044950Z-wp9-r069-p0657-s10028-a23-b871130dc3e04daead7fe58b9a552a56	E4	M2	C0	T0	P4	P4	false	false	false	false	false	G09	true	0.5	0	0	30.0	0	30.0	1	1	1.0	0.0	2	3	0.6666666666666666	RECOVERY_FAILED
658	10028	A21	10	20260829T045509Z-wp9-r069-p0658-s10028-a21-5e9d525df6bc4cf4b996f181220f2a8d	E2	M0	C0	T0	P7	P1	false	false	false	false	false	G08	false	1.0	0	1	2.1811930590000004	0	30.0	0	1	0.0	0.0	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
659	10028	A17	11	20260829T050214Z-wp9-r069-p0659-s10028-a17-3aa1a095d3ef46eb91fde98b7d9691c5	E3	M4	C1	T0	P6	P6	true	false	true	false	false	G07	true	1.0	0	1	14.67568979	1	25.74624442	0	1	0.0	14.137333422000001	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
660	10028	A05	12	20260829T061530Z-wp9-r069-p0660-s10028-a05-82655b59ddfa45fcb9a3bd55aecc91be	E1	M4	C0	T0	P1	P1	false	true	false	false	false	G03	true	0.5	0	1	7.716721793	0	30.0	0	1	0.0	9.405109018	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
661	10028	A01	13	20260829T062254Z-wp9-r069-p0661-s10028-a01-aeaff19e2cf240238a4ea82edea8e7ad	E1	M0	C0	T0	P1	P1	false	true	false	false	false	G01	true	0.5	0	1	9.269250818	0	30.0	0	1	0.0	10.428843174	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
662	10028	A11	14	20260829T063024Z-wp9-r069-p0662-s10028-a11-ba127fad2b9345528627863bb6d6f7ca	E3	M4	C0	T0	P7	P5	false	false	true	true	true	G05	true	1.0	0	1	2.0491302809999996	1	6.562908102000001	0	1	0.0	1.7407203919999998	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
663	10028	A03	15	20260829T063617Z-wp9-r069-p0663-s10028-a03-353c79ba1ca8480d8759dde93967a3df	E1	M2	C0	T0	P1	P1	false	true	false	false	false	G02	true	0.5	0	1	8.432798550000001	0	30.0	0	1	0.0	9.964596303	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
664	10028	A02	16	20260829T064218Z-wp9-r069-p0664-s10028-a02-17657d4d1d064ea68fae9ee0634d4e41	E1	M0	C0	T0	P7	P1	false	true	false	false	false	G01	true	0.5	0	1	7.061135607	0	30.0	0	1	0.0	8.642046257	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
665	10028	A13	17	20260829T064927Z-wp9-r069-p0665-s10028-a13-0dfb56bd54ea456caa80fc84b0d1c2b0	E3	M4	C0	T1	P7	P2	false	false	false	true	true	G06	true	0.5	0	0	30.0	0	30.0	0	1	0.0	29.694066865	10	10	1.0	RECOVERY_FAILED
666	10028	A09	18	20260829T065456Z-wp9-r069-p0666-s10028-a09-f6d5d0d115fc4f5fa12bed4afb85fd3c	E1	M2	C0	T1	P7	P4	false	false	false	false	true	G04	true	0.0	0	1	6.807964811000001	0	30.0	1	1	1.0	29.050435639	5	5	1.0	CONTAINED_NOT_RECOVERED
667	10028	A04	19	20260829T070025Z-wp9-r069-p0667-s10028-a04-cd289a053f6b46f7b1614815c2c33c62	E1	M2	C0	T0	P7	P2	false	true	false	false	true	G02	true	0.5	0	1	3.937361395	0	30.0	0	1	0.0	4.9597215850000005	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
668	10028	A20	20	20260829T070505Z-wp9-r069-p0668-s10028-a20-65ec7775f1b9440b9afd06702e66c39a	E2	M0	C0	T0	P1	P1	false	false	false	false	false	G08	false	1.0	0	1	2.3306439190000003	0	30.0	0	1	0.0	0.0	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
669	10028	A24	21	20260829T071029Z-wp9-r069-p0669-s10028-a24-f512d9b08f7b4fbfae1fef1fe08ce598	E4	M2	C0	T0	P7	P4	false	false	false	false	false	G09	true	0.5	0	0	30.0	0	30.0	1	1	1.0	0.0	2	3	0.6666666666666666	RECOVERY_FAILED
670	10028	A22	22	20260829T071603Z-wp9-r069-p0670-s10028-a22-01d32617f88b4080a9bb83f575a60906	E4	M2	C0	T0	P0	P0	false	false	false	false	false	G09	true	0.5	0	0	30.0	0	30.0	0	1	0.0	0.0	2	3	0.6666666666666666	RECOVERY_FAILED
671	10028	A19	23	20260829T072142Z-wp9-r069-p0671-s10028-a19-107220c54baf4801a17dbb06ec4781c2	E2	M0	C0	T0	P0	P0	false	false	false	false	false	G08	true	0.5	0	0	30.0	0	30.0	0	1	0.0	27.372648054000003	5	5	1.0	RECOVERY_FAILED
672	10028	A15	24	20260829T072629Z-wp9-r069-p0672-s10028-a15-4f98b430cccc4b93ab60f12636b8add4	E3	M4	C0	T1	P5	P5	false	false	false	true	false	G06	true	1.0	0	1	0.8978662820000001	1	3.1304386220000002	0	1	0.0	0.7590139260000002	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
673	10029	A04	1	20260829T073032Z-wp9-r069-p0673-s10029-a04-8e8323261cf14cbfae256579edef7954	E1	M2	C0	T0	P7	P2	false	true	false	false	true	G02	true	0.5	0	1	5.863161412	0	30.0	0	1	0.0	7.004941058	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
674	10029	A12	2	20260829T073554Z-wp9-r069-p0674-s10029-a12-080438e9e7014f0a8d458f4ec53eedd4	E3	M4	C0	T1	P2	P2	false	false	false	false	true	G06	true	0.5	0	0	30.0	0	30.0	0	1	0.0	29.820112389000002	10	10	1.0	RECOVERY_FAILED
675	10029	A08	3	20260829T074010Z-wp9-r069-p0675-s10029-a08-1ba9746009684240a07d2464bb107391	E1	M2	C0	T1	P2	P2	false	false	false	false	true	G04	true	0.5	0	1	5.92589372	0	30.0	0	1	0.0	7.271390185	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
676	10029	A24	4	20260829T074506Z-wp9-r069-p0676-s10029-a24-fe7cc416b0ac488ea0a6e004b25de24b	E4	M2	C0	T0	P7	P4	false	false	false	false	false	G09	true	0.5	0	0	30.0	0	30.0	1	1	1.0	0.0	2	3	0.6666666666666666	RECOVERY_FAILED
677	10029	A20	5	20260829T075000Z-wp9-r069-p0677-s10029-a20-872de768e76244f89a6a4bd0d0278d8b	E2	M0	C0	T0	P1	P1	false	false	false	false	false	G08	false	1.0	0	1	2.91835398	0	30.0	0	1	0.0	0.0	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
678	10029	A21	6	20260829T075520Z-wp9-r069-p0678-s10029-a21-32438aaa09ee44c2bce487ebb3965da4	E2	M0	C0	T0	P7	P1	false	false	false	false	false	G08	false	1.0	0	1	3.107055002	0	30.0	0	1	0.0	0.0	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
679	10029	A22	7	20260829T080044Z-wp9-r069-p0679-s10029-a22-c5ac7ce8fbc5419fa457b035351105eb	E4	M2	C0	T0	P0	P0	false	false	false	false	false	G09	true	0.5	0	0	30.0	0	30.0	0	1	0.0	0.0	2	3	0.6666666666666666	RECOVERY_FAILED
680	10029	A19	8	20260829T080608Z-wp9-r069-p0680-s10029-a19-b84e83c38e2f43069207f2576e6d6d41	E2	M0	C0	T0	P0	P0	false	false	false	false	false	G08	true	0.5	0	0	30.0	0	30.0	0	1	0.0	28.36422519	5	5	1.0	RECOVERY_FAILED
681	10029	A06	9	20260829T081044Z-wp9-r069-p0681-s10029-a06-38f178cf3c9545f6acabb6f7642c0a58	E1	M4	C0	T0	P7	P2	false	true	false	false	false	G03	true	0.5	0	1	3.848301027	0	30.0	0	1	0.0	4.806370654999999	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
682	10029	A23	10	20260829T081600Z-wp9-r069-p0682-s10029-a23-0ab74838aff144c78ace9f78a57e9b68	E4	M2	C0	T0	P4	P4	false	false	false	false	false	G09	true	0.5	0	0	30.0	0	30.0	1	1	1.0	0.0	2	3	0.6666666666666666	RECOVERY_FAILED
683	10029	A15	11	20260829T082122Z-wp9-r069-p0683-s10029-a15-250f4b42b9cc4756808814f1c7908047	E3	M4	C0	T1	P5	P5	false	false	false	true	false	G06	true	1.0	0	1	1.219342491	1	4.470711741	0	1	0.0	1.031393028	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
684	10029	A02	12	20260829T082543Z-wp9-r069-p0684-s10029-a02-0bc0811bcb2c4b8ebbe2c6cf2c1caed7	E1	M0	C0	T0	P7	P1	false	true	false	false	false	G01	true	0.5	0	1	5.975126058	0	30.0	0	1	0.0	7.140797409	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
685	10029	A03	13	20260829T083043Z-wp9-r069-p0685-s10029-a03-46f9f4671a2d4ab38a4ace08ef2f47dd	E1	M2	C0	T0	P1	P1	false	true	false	false	false	G02	true	0.5	0	1	3.865915447	0	30.0	0	1	0.0	4.777845697	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
686	10029	A11	14	20260829T083534Z-wp9-r069-p0686-s10029-a11-aa2a5a6ef60942b8b6f6fb954f7963a5	E3	M4	C0	T0	P7	P5	false	false	true	true	true	G05	true	1.0	0	1	1.2569489139999999	1	4.3711577550000005	0	1	0.0	1.0647025179999998	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
687	10029	A14	15	20260829T083951Z-wp9-r069-p0687-s10029-a14-c56bd660037e4893a95cee4d8748f9c2	E3	M4	C0	T0	P5	P5	false	false	false	true	false	G05	true	1.0	0	1	1.335618619	1	4.796142137	0	1	0.0	1.111113525	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
688	10029	A13	16	20260829T084412Z-wp9-r069-p0688-s10029-a13-0a4747534444472db8563a019d38dccf	E3	M4	C0	T1	P7	P2	false	false	false	true	true	G06	true	0.5	0	0	30.0	0	30.0	0	1	0.0	29.797175877999997	10	10	1.0	RECOVERY_FAILED
689	10029	A18	17	20260829T084834Z-wp9-r069-p0689-s10029-a18-7145d3b7b8114d5da86f6a574a774ab0	E3	M4	C1	T0	P7	P5	false	false	true	false	false	G07	true	1.0	0	1	1.466923438	1	4.95315965	0	1	0.0	1.251736617	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
690	10029	A17	18	20260829T085241Z-wp9-r069-p0690-s10029-a17-e269a2689a2f4e84b46737e0b60cf699	E3	M4	C1	T0	P6	P6	true	false	true	false	false	G07	true	1.0	0	1	11.131880572	1	13.049709523	0	1	0.0	11.002306685999999	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
691	10029	A09	19	20260829T085623Z-wp9-r069-p0691-s10029-a09-73788a4f4d044ed283ee2550a17e7196	E1	M2	C0	T1	P7	P4	false	false	false	false	true	G04	true	0.0	0	1	3.643184015	0	30.0	1	1	1.0	29.41472508	5	5	1.0	CONTAINED_NOT_RECOVERED
692	10029	A16	20	20260829T090137Z-wp9-r069-p0692-s10029-a16-072bb15b46ad44a5bf3c393fad7e33a2	E3	M4	C0	T0	P6	P6	true	false	true	false	false	G05	true	1.0	0	1	1.813260864	1	4.999975035	0	1	0.0	1.6094937180000002	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
693	10029	A01	21	20260829T090552Z-wp9-r069-p0693-s10029-a01-120fd92f631a4ec3b9af1cc5daa32b71	E1	M0	C0	T0	P1	P1	false	true	false	false	false	G01	true	0.5	0	1	5.873173608	0	30.0	0	1	0.0	7.297780573	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
694	10029	A07	22	20260829T091115Z-wp9-r069-p0694-s10029-a07-b57e4a85cd9d4bf18c36140b4f5b014b	E1	M2	C0	T0	P2	P2	false	false	false	false	true	G02	true	0.5	0	1	5.867775448000001	0	30.0	0	1	0.0	7.083378725999999	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
695	10029	A05	23	20260829T091614Z-wp9-r069-p0695-s10029-a05-bf59f7d51bcd4b8b949bc9bb6e115b38	E1	M4	C0	T0	P1	P1	false	true	false	false	false	G03	true	0.5	0	1	4.016425751	0	30.0	0	1	0.0	5.000423125999999	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
696	10029	A10	24	20260829T092050Z-wp9-r069-p0696-s10029-a10-9886736abfbd4bc6ad9af83535441c16	E3	M4	C0	T0	P2	P2	false	false	false	false	true	G05	true	0.5	0	0	30.0	0	30.0	0	1	0.0	29.858200829	10	10	1.0	RECOVERY_FAILED
697	10030	A07	1	20260829T092443Z-wp9-r069-p0697-s10030-a07-a2c1393e58294f149d1785628905cd5e	E1	M2	C0	T0	P2	P2	false	false	false	false	true	G02	true	0.5	0	1	4.8862205119999995	0	30.0	0	1	0.0	6.0998134230000005	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
698	10030	A17	2	20260829T092942Z-wp9-r069-p0698-s10030-a17-fdb2e43148304b1b8b298a0e476c74d9	E3	M4	C1	T0	P6	P6	true	false	true	false	false	G07	true	1.0	0	1	11.349947893	1	14.006349927999999	0	1	0.0	11.201445694	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
699	10030	A08	3	20260829T093342Z-wp9-r069-p0699-s10030-a08-dfd6f54f29454b7d8cf6b2ba114c6a01	E1	M2	C0	T1	P2	P2	false	false	false	false	true	G04	true	0.5	0	1	4.914458392999999	0	30.0	0	1	0.0	5.911961615999999	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
700	10030	A05	4	20260829T093843Z-wp9-r069-p0700-s10030-a05-0b85bc1d7d7e40f7901785c45b84d90c	E1	M4	C0	T0	P1	P1	false	true	false	false	false	G03	true	0.5	0	1	4.926142003	0	30.0	0	1	0.0	6.064639924	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
