observation_id,profile,policy,regime,disruption,phase_offset,deadline,trusted_recovery_success,recovery_completion_slot,contacts_consumed,cryptographic_bytes_transferred,transition_attempts,legacy_exposure_slots,control_unavailable_slots,dual_epoch_overlap_slots,rollback_invoked,stale_epoch_acceptance,terminal_state,proof_accepted_slot,commit_slot
S8-3011,PROFILE_1024_87,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,1,24,1,22,4,24236,2,16,0,6,0,0,TRUST_RESTORED,10,16
S8-3012,PROFILE_1024_87,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,1,48,1,22,4,24236,2,16,0,6,0,0,TRUST_RESTORED,10,16
S8-3013,PROFILE_1024_87,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,2,12,0,,2,14982,1,12,0,3,0,0,INSUFFICIENT_MATERIAL_TRANSFER,9,
S8-3014,PROFILE_1024_87,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,2,24,1,21,4,24236,2,15,0,6,0,0,TRUST_RESTORED,9,15
S8-3015,PROFILE_1024_87,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,2,48,1,21,4,24236,2,15,0,6,0,0,TRUST_RESTORED,9,15
S8-3016,PROFILE_1024_87,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,3,12,0,,2,14982,1,12,0,4,0,0,INSUFFICIENT_MATERIAL_TRANSFER,8,
S8-3017,PROFILE_1024_87,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,3,24,1,20,4,24236,2,14,0,6,0,0,TRUST_RESTORED,8,14
S8-3018,PROFILE_1024_87,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,3,48,1,20,4,24236,2,14,0,6,0,0,TRUST_RESTORED,8,14
S8-3019,PROFILE_1024_87,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,4,12,0,,2,14982,1,12,0,5,0,0,INSUFFICIENT_MATERIAL_TRANSFER,7,
S8-3020,PROFILE_1024_87,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,4,24,1,19,4,24236,2,13,0,6,0,0,TRUST_RESTORED,7,13
S8-3021,PROFILE_1024_87,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,4,48,1,19,4,24236,2,13,0,6,0,0,TRUST_RESTORED,7,13
S8-3022,PROFILE_1024_87,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,5,12,0,,2,14982,1,12,0,6,0,0,INSUFFICIENT_MATERIAL_TRANSFER,6,
S8-3023,PROFILE_1024_87,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,5,24,1,18,4,24236,2,12,0,6,0,0,TRUST_RESTORED,6,12
S8-3024,PROFILE_1024_87,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,5,48,1,18,4,24236,2,12,0,6,0,0,TRUST_RESTORED,6,12
S8-3025,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A0_NONE,0,12,1,11,2,24236,1,11,0,11,0,0,TRUST_RESTORED,0,11
S8-3026,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A0_NONE,0,24,1,11,2,24236,1,11,0,11,0,0,TRUST_RESTORED,0,11
S8-3027,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A0_NONE,0,48,1,11,2,24236,1,11,0,11,0,0,TRUST_RESTORED,0,11
S8-3028,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A0_NONE,1,12,0,,1,16384,0,12,0,2,0,0,INSUFFICIENT_MATERIAL_TRANSFER,10,
S8-3029,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A0_NONE,1,24,1,22,2,24236,1,22,0,12,0,0,TRUST_RESTORED,10,22
S8-3030,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A0_NONE,1,48,1,22,2,24236,1,22,0,12,0,0,TRUST_RESTORED,10,22
S8-3031,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A0_NONE,2,12,0,,1,16384,0,12,0,3,0,0,INSUFFICIENT_MATERIAL_TRANSFER,9,
S8-3032,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A0_NONE,2,24,1,21,2,24236,1,21,0,12,0,0,TRUST_RESTORED,9,21
S8-3033,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A0_NONE,2,48,1,21,2,24236,1,21,0,12,0,0,TRUST_RESTORED,9,21
S8-3034,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A0_NONE,3,12,0,,1,16384,0,12,0,4,0,0,INSUFFICIENT_MATERIAL_TRANSFER,8,
S8-3035,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A0_NONE,3,24,1,20,2,24236,1,20,0,12,0,0,TRUST_RESTORED,8,20
S8-3036,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A0_NONE,3,48,1,20,2,24236,1,20,0,12,0,0,TRUST_RESTORED,8,20
S8-3037,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A0_NONE,4,12,0,,1,16384,0,12,0,5,0,0,INSUFFICIENT_MATERIAL_TRANSFER,7,
S8-3038,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A0_NONE,4,24,1,19,2,24236,1,19,0,12,0,0,TRUST_RESTORED,7,19
S8-3039,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A0_NONE,4,48,1,19,2,24236,1,19,0,12,0,0,TRUST_RESTORED,7,19
S8-3040,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A0_NONE,5,12,0,,1,16384,0,12,0,6,0,0,INSUFFICIENT_MATERIAL_TRANSFER,6,
S8-3041,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A0_NONE,5,24,1,18,2,24236,1,18,0,12,0,0,TRUST_RESTORED,6,18
S8-3042,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A0_NONE,5,48,1,18,2,24236,1,18,0,12,0,0,TRUST_RESTORED,6,18
S8-3043,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,0,12,1,11,2,28863,1,11,0,0,0,0,TRUST_RESTORED,11,11
S8-3044,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,0,24,1,11,2,28863,1,11,0,0,0,0,TRUST_RESTORED,11,11
S8-3045,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,0,48,1,11,2,28863,1,11,0,0,0,0,TRUST_RESTORED,11,11
S8-3046,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,1,12,0,,1,16384,0,12,0,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,,
S8-3047,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,1,24,1,22,2,28863,1,22,0,0,0,0,TRUST_RESTORED,22,22
S8-3048,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,1,48,1,22,2,28863,1,22,0,0,0,0,TRUST_RESTORED,22,22
S8-3049,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,2,12,0,,1,16384,0,12,0,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,,
S8-3050,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,2,24,1,21,2,28863,1,21,0,0,0,0,TRUST_RESTORED,21,21
S8-3051,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,2,48,1,21,2,28863,1,21,0,0,0,0,TRUST_RESTORED,21,21
S8-3052,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,3,12,0,,1,16384,0,12,0,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,,
S8-3053,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,3,24,1,20,2,28863,1,20,0,0,0,0,TRUST_RESTORED,20,20
S8-3054,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,3,48,1,20,2,28863,1,20,0,0,0,0,TRUST_RESTORED,20,20
S8-3055,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,4,12,0,,1,16384,0,12,0,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,,
S8-3056,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,4,24,1,19,2,28863,1,19,0,0,0,0,TRUST_RESTORED,19,19
S8-3057,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,4,48,1,19,2,28863,1,19,0,0,0,0,TRUST_RESTORED,19,19
S8-3058,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,5,12,0,,1,16384,0,12,0,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,,
S8-3059,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,5,24,1,18,2,28863,1,18,0,0,0,0,TRUST_RESTORED,18,18
S8-3060,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,5,48,1,18,2,28863,1,18,0,0,0,0,TRUST_RESTORED,18,18
S8-3061,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,0,12,1,11,2,24236,1,11,0,0,0,0,TRUST_RESTORED,11,11
S8-3062,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,0,24,1,11,2,24236,1,11,0,0,0,0,TRUST_RESTORED,11,11
S8-3063,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,0,48,1,11,2,24236,1,11,0,0,0,0,TRUST_RESTORED,11,11
S8-3064,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,1,12,0,,1,10355,0,12,0,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,,
S8-3065,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,1,24,1,22,2,24236,1,22,0,0,0,0,TRUST_RESTORED,22,22
S8-3066,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,1,48,1,22,2,24236,1,22,0,0,0,0,TRUST_RESTORED,22,22
S8-3067,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,2,12,0,,1,10355,0,12,0,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,,
S8-3068,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,2,24,1,21,2,24236,1,21,0,0,0,0,TRUST_RESTORED,21,21
S8-3069,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,2,48,1,21,2,24236,1,21,0,0,0,0,TRUST_RESTORED,21,21
S8-3070,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,3,12,0,,1,10355,0,12,0,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,,
S8-3071,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,3,24,1,20,2,24236,1,20,0,0,0,0,TRUST_RESTORED,20,20
S8-3072,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,3,48,1,20,2,24236,1,20,0,0,0,0,TRUST_RESTORED,20,20
S8-3073,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,4,12,0,,1,10355,0,12,0,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,,
S8-3074,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,4,24,1,19,2,24236,1,19,0,0,0,0,TRUST_RESTORED,19,19
S8-3075,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,4,48,1,19,2,24236,1,19,0,0,0,0,TRUST_RESTORED,19,19
S8-3076,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,5,12,0,,1,10355,0,12,0,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,,
S8-3077,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,5,24,1,18,2,24236,1,18,0,0,0,0,TRUST_RESTORED,18,18
S8-3078,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,5,48,1,18,2,24236,1,18,0,0,0,0,TRUST_RESTORED,18,18
S8-3079,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A3_STALE_EPOCH_REPLAY_AT_COMMIT,0,12,1,11,2,24236,2,11,0,11,0,0,TRUST_RESTORED,0,11
S8-3080,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A3_STALE_EPOCH_REPLAY_AT_COMMIT,0,24,1,11,2,24236,2,11,0,11,0,0,TRUST_RESTORED,0,11
S8-3081,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A3_STALE_EPOCH_REPLAY_AT_COMMIT,0,48,1,11,2,24236,2,11,0,11,0,0,TRUST_RESTORED,0,11
S8-3082,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A3_STALE_EPOCH_REPLAY_AT_COMMIT,1,12,0,,1,14982,1,12,0,2,0,0,INSUFFICIENT_MATERIAL_TRANSFER,10,
S8-3083,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A3_STALE_EPOCH_REPLAY_AT_COMMIT,1,24,1,22,2,24236,2,22,0,12,0,0,TRUST_RESTORED,10,22
S8-3084,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A3_STALE_EPOCH_REPLAY_AT_COMMIT,1,48,1,22,2,24236,2,22,0,12,0,0,TRUST_RESTORED,10,22
S8-3085,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A3_STALE_EPOCH_REPLAY_AT_COMMIT,2,12,0,,1,14982,1,12,0,3,0,0,INSUFFICIENT_MATERIAL_TRANSFER,9,
S8-3086,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A3_STALE_EPOCH_REPLAY_AT_COMMIT,2,24,1,21,2,24236,2,21,0,12,0,0,TRUST_RESTORED,9,21
S8-3087,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A3_STALE_EPOCH_REPLAY_AT_COMMIT,2,48,1,21,2,24236,2,21,0,12,0,0,TRUST_RESTORED,9,21
S8-3088,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A3_STALE_EPOCH_REPLAY_AT_COMMIT,3,12,0,,1,14982,1,12,0,4,0,0,INSUFFICIENT_MATERIAL_TRANSFER,8,
S8-3089,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A3_STALE_EPOCH_REPLAY_AT_COMMIT,3,24,1,20,2,24236,2,20,0,12,0,0,TRUST_RESTORED,8,20
S8-3090,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A3_STALE_EPOCH_REPLAY_AT_COMMIT,3,48,1,20,2,24236,2,20,0,12,0,0,TRUST_RESTORED,8,20
S8-3091,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A3_STALE_EPOCH_REPLAY_AT_COMMIT,4,12,0,,1,14982,1,12,0,5,0,0,INSUFFICIENT_MATERIAL_TRANSFER,7,
S8-3092,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A3_STALE_EPOCH_REPLAY_AT_COMMIT,4,24,1,19,2,24236,2,19,0,12,0,0,TRUST_RESTORED,7,19
S8-3093,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A3_STALE_EPOCH_REPLAY_AT_COMMIT,4,48,1,19,2,24236,2,19,0,12,0,0,TRUST_RESTORED,7,19
S8-3094,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A3_STALE_EPOCH_REPLAY_AT_COMMIT,5,12,0,,1,14982,1,12,0,6,0,0,INSUFFICIENT_MATERIAL_TRANSFER,6,
S8-3095,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A3_STALE_EPOCH_REPLAY_AT_COMMIT,5,24,1,18,2,24236,2,18,0,12,0,0,TRUST_RESTORED,6,18
S8-3096,PROFILE_1024_87,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A3_STALE_EPOCH_REPLAY_AT_COMMIT,5,48,1,18,2,24236,2,18,0,12,0,0,TRUST_RESTORED,6,18
S8-3097,PROFILE_1024_87,P2_HYBRID_OVERLAP,R4_CLUSTERED_MEDIUM,A0_NONE,0,12,0,,2,16384,0,12,0,11,0,0,INSUFFICIENT_MATERIAL_TRANSFER,1,
S8-3098,PROFILE_1024_87,P2_HYBRID_OVERLAP,R4_CLUSTERED_MEDIUM,A0_NONE,0,24,1,13,3,24236,1,13,0,12,0,0,TRUST_RESTORED,1,13
S8-3099,PROFILE_1024_87,P2_HYBRID_OVERLAP,R4_CLUSTERED_MEDIUM,A0_NONE,0,48,1,13,3,24236,1,13,0,12,0,0,TRUST_RESTORED,1,13
S8-3100,PROFILE_1024_87,P2_HYBRID_OVERLAP,R4_CLUSTERED_MEDIUM,A0_NONE,1,12,0,,1,8192,0,12,0,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,,
S8-3101,PROFILE_1024_87,P2_HYBRID_OVERLAP,R4_CLUSTERED_MEDIUM,A0_NONE,1,24,1,13,3,24236,1,13,0,1,0,0,TRUST_RESTORED,12,13
S8-3102,PROFILE_1024_87,P2_HYBRID_OVERLAP,R4_CLUSTERED_MEDIUM,A0_NONE,1,48,1,13,3,24236,1,13,0,1,0,0,TRUST_RESTORED,12,13
S8-3103,PROFILE_1024_87,P2_HYBRID_OVERLAP,R4_CLUSTERED_MEDIUM,A0_NONE,2,12,0,,1,8192,0,12,0,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,,
S8-3104,PROFILE_1024_87,P2_HYBRID_OVERLAP,R4_CLUSTERED_MEDIUM,A0_NONE,2,24,0,,2,16384,0,24,0,12,0,0,INSUFFICIENT_MATERIAL_TRANSFER,12,
S8-3105,PROFILE_1024_87,P2_HYBRID_OVERLAP,R4_CLUSTERED_MEDIUM,A0_NONE,2,48,1,27,3,24236,1,27,0,15,0,0,TRUST_RESTORED,12,27
S8-3106,PROFILE_1024_87,P2_HYBRID_OVERLAP,R4_CLUSTERED_MEDIUM,A0_NONE,3,12,0,,2,16384,0,12,0,1,0,0,INSUFFICIENT_MATERIAL_TRANSFER,11,
S8-3107,PROFILE_1024_87,P2_HYBRID_OVERLAP,R4_CLUSTERED_MEDIUM,A0_NONE,3,24,0,,2,16384,0,24,0,13,0,0,INSUFFICIENT_MATERIAL_TRANSFER,11,
S8-3108,PROFILE_1024_87,P2_HYBRID_OVERLAP,R4_CLUSTERED_MEDIUM,A0_NONE,3,48,1,26,3,24236,1,26,0,15,0,0,TRUST_RESTORED,11,26
S8-3109,PROFILE_1024_87,P2_HYBRID_OVERLAP,R4_CLUSTERED_MEDIUM,A0_NONE,4,12,0,,2,16384,0,12,0,2,0,0,INSUFFICIENT_MATERIAL_TRANSFER,10,
S8-3110,PROFILE_1024_87,P2_HYBRID_OVERLAP,R4_CLUSTERED_MEDIUM,A0_NONE,4,24,0,,2,16384,0,24,0,14,0,0,INSUFFICIENT_MATERIAL_TRANSFER,10,
S8-3111,PROFILE_1024_87,P2_HYBRID_OVERLAP,R4_CLUSTERED_MEDIUM,A0_NONE,4,48,1,25,3,24236,1,25,0,15,0,0,TRUST_RESTORED,10,25
S8-3112,PROFILE_1024_87,P2_HYBRID_OVERLAP,R4_CLUSTERED_MEDIUM,A0_NONE,5,12,0,,2,16384,0,12,0,3,0,0,INSUFFICIENT_MATERIAL_TRANSFER,9,
S8-3113,PROFILE_1024_87,P2_HYBRID_OVERLAP,R4_CLUSTERED_MEDIUM,A0_NONE,5,24,0,,2,16384,0,24,0,15,0,0,INSUFFICIENT_MATERIAL_TRANSFER,9,
S8-3114,PROFILE_1024_87,P2_HYBRID_OVERLAP,R4_CLUSTERED_MEDIUM,A0_NONE,5,48,1,24,3,24236,1,24,0,15,0,0,TRUST_RESTORED,9,24
S8-3115,PROFILE_1024_87,P2_HYBRID_OVERLAP,R4_CLUSTERED_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,0,12,0,,2,16384,0,12,0,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,,
S8-3116,PROFILE_1024_87,P2_HYBRID_OVERLAP,R4_CLUSTERED_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,0,24,1,14,4,28863,1,13,0,0,0,0,TRUST_RESTORED,13,13
S8-3117,PROFILE_1024_87,P2_HYBRID_OVERLAP,R4_CLUSTERED_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,0,48,1,14,4,28863,1,13,0,0,0,0,TRUST_RESTORED,13,13
S8-3118,PROFILE_1024_87,P2_HYBRID_OVERLAP,R4_CLUSTERED_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,1,12,0,,1,8192,0,12,0,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,,
S8-3119,PROFILE_1024_87,P2_HYBRID_OVERLAP,R4_CLUSTERED_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,1,24,0,,3,24576,1,13,0,0,0,0,EPOCH_DIVERGENCE,13,13
S8-3120,PROFILE_1024_87,P2_HYBRID_OVERLAP,R4_CLUSTERED_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,1,48,1,28,4,28863,1,13,0,0,0,0,TRUST_RESTORED,13,13
S8-3121,PROFILE_1024_87,P2_HYBRID_OVERLAP,R4_CLUSTERED_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,2,12,0,,1,8192,0,12,0,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,,
S8-3122,PROFILE_1024_87,P2_HYBRID_OVERLAP,R4_CLUSTERED_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,2,24,0,,2,16384,0,24,0,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,,
S8-3123,PROFILE_1024_87,P2_HYBRID_OVERLAP,R4_CLUSTERED_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,2,48,1,28,4,28863,1,27,0,0,0,0,TRUST_RESTORED,27,27
S8-3124,PROFILE_1024_87,P2_HYBRID_OVERLAP,R4_CLUSTERED_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,3,12,0,,2,16384,0,12,0,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,,
S8-3125,PROFILE_1024_87,P2_HYBRID_OVERLAP,R4_CLUSTERED_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,3,24,0,,2,16384,0,24,0,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,,
S8-3126,PROFILE_1024_87,P2_HYBRID_OVERLAP,R4_CLUSTERED_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,3,48,1,27,4,28863,1,26,0,0,0,0,TRUST_RESTORED,26,26
S8-3127,PROFILE_1024_87,P2_HYBRID_OVERLAP,R4_CLUSTERED_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,4,12,0,,2,16384,0,12,0,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,,
S8-3128,PROFILE_1024_87,P2_HYBRID_OVERLAP,R4_CLUSTERED_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,4,24,0,,2,16384,0,24,0,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,,
S8-3129,PROFILE_1024_87,P2_HYBRID_OVERLAP,R4_CLUSTERED_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,4,48,1,26,4,28863,1,25,0,0,0,0,TRUST_RESTORED,25,25
